mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1345463,AlCrO3,20,Al1 Cr1 O3,5.019513,5.052393,7.532182,90.0,90.0,90.0,ortho,Pnma,12.0001663,-8.3687851905,-2.7202839275,0.176285460999999,False,4.415202888009722,1.802899999999999,False,191.0202958801217,,
mp-1383064,AlCrO3,5,Al1 Cr1 O3,3.826701,3.826701,3.726416,90.0,90.0,90.0,tet,P4/mmm,2.7888378,-7.202312774000001,-1.5538115110000001,1.342757877499998,False,3.863934818304003,0.0,False,54.568296419178175,,
mp-1385937,AlCrO3,10,Al1 Cr1 O3,3.1801274498260272,3.1801274498260272,11.738046,90.0,90.0,119.99998855416376,hex_,P6_3/mmc,5.9992474,-8.170159632,-2.521658369,0.37491101949999805,False,4.101895980166584,0.0,False,102.8053083398928,,
mp-1178579,AlCuO3,10,Al1 Cu1 O3,5.287445212571379,5.287445212571379,5.287445410575602,55.62803880883489,55.62803880883489,55.62803469396067,trig,R-3,4.0100089,-6.567560944999999,-2.029827841999999,0.10938641112500001,False,4.8983073774801245,0.13490000000000002,False,93.92117845950877,,
mp-1253258,AlCuO3,30,Al1 Cu1 O3,5.648616041375887,5.648616041375887,10.488773,90.0,90.0,120.00000048461546,hex_,P6_3cm,0.009505,-6.5108825233333345,-1.9731494203333342,0.166064832791666,False,4.762021986179602,0.0,False,289.82739014121466,,
mp-1347317,AlCuO3,20,Al1 Cu1 O3,4.563595,4.870815,8.702906,90.0,90.0,90.0,ortho,Pnma,0.0016568,-6.495386937499999,-1.957653834499999,0.18156041862500003,False,4.756270435164536,0.0,False,193.4519105341512,,
mp-1412082,AlCuO3,10,Al1 Cu1 O3,3.1582363402210736,3.1582363402210736,11.229472,90.0,90.0,120.00000712702985,hex_,P6_3/mmc,0.6151517,-6.475611387000001,-1.937878284,0.20133596912499901,False,4.742751582207296,0.0,False,97.00166525182577,,
mp-1504314,AlCuO3,5,Al1 Cu1 O3,3.699148,3.699148,3.699148,90.0,90.0,90.0,cubic,Pm-3m,0.0006187,-5.386731856,-0.848998753,1.290215500125,False,4.544378009211107,0.0,False,50.618016416915935,,
mp-776172,AlCuO3,20,Al1 Cu1 O3,6.781667,4.709123,6.232749402688512,85.48211893465769,90.0,90.0,mono,P2_1/c,0.0007792,-6.593635974,-2.055902871,0.083311382125,False,4.636977017852498,0.35000000000000003,False,198.42876062512912,,
mp-1206715,AlFe3B,5,Al1 Fe3 B1,3.822321999999999,3.822321999999999,3.822321999999999,90.0,90.0,90.0,cubic,Pm-3m,4.050403,-7.313583432,-0.146577185833332,0.16867368699999602,False,6.105405143121323,0.0,False,55.84468045961814,,
mp-22793,AlFe3C,5,Al1 Fe3 C1,3.78948866,3.78990736,3.78993006,90.0,90.0,90.0,cubic,Pm-3m,5.8869668,-7.837073891999999,-0.160212901499998,0.0,True,6.300659849414099,0.0,False,54.43025908535758,,
mp-1206123,AlFe3H,5,Al1 Fe3 H1,3.69954721,3.6995482600000003,3.69956512,90.0,90.0,90.0,cubic,Pm-3m,7.321186,-6.715165902000001,-0.20500472224999902,0.0,True,6.412129531661077,0.0,False,50.634665689260885,,
mp-1206767,AlFe3N,5,Al1 Fe3 N1,3.717861,3.717861,3.717861,90.0,90.0,90.0,cubic,Pm-3m,2.0489745,-7.808947493999999,-0.310164052999998,0.323238185000001,False,6.737893041831554,0.0,False,51.390098037995756,,
mp-1206753,AlFe3O,5,Al1 Fe3 O1,4.113634,4.113634,4.113634,90.0,90.0,90.0,cubic,Pm-3m,10.3525381,-6.277973040000001,0.542747052999999,1.73796890233333,False,5.021773651598028,0.0,False,69.61085155162793,,
mp-1178577,AlFeO3,20,Al1 Fe1 O3,4.963586850660417,4.963348703352808,9.494494209231263,105.1516002685997,90.00137237921214,119.99849084483289,trig,R-3,0.0,-7.946164339000001,-2.534268328,0.032552852499998,False,4.499455863270265,2.1792,False,193.12520973604154,,
mp-1254277,AlFeO3,20,Al1 Fe1 O3,4.886171,4.935838,7.438778,90.0,90.0,90.0,ortho,Pnma,19.9992519,-7.6984840205000005,-2.286588009499999,0.280233170999999,False,4.8435948356114125,1.3295,True,179.40360141259467,,
mp-1259818,AlFeO3,20,Al1 Fe1 O3,4.982350366878467,5.001520929513841,7.943456491072195,91.03709340673778,89.68984124567314,90.2328303559714,mono,P2_1/c,20.0000811,-7.768090902999999,-2.356194891999999,0.2106262885,False,4.390702550514783,1.360799999999999,False,197.90872811237276,,
mp-1264966,AlFeO3,20,Al1 Fe1 O3,4.974753428114494,4.9997173514073046,7.945401365495271,88.65856987291879,90.34331471233793,90.39421631063696,tri,P-1,18.0000001,-7.7426695995,-2.3307735885,0.23604759199999903,False,4.398481964523095,0.07629999999999901,False,197.55869509092068,,
mp-1398131,AlFeO3,10,Al1 Fe1 O3,3.1875995002139144,3.1875995002139144,11.964116,90.0,90.0,119.99998962680789,hex_,P6_3/mmc,10.0001069,-7.713172641,-2.301276629999999,0.26554455049999903,False,4.126959209953927,0.0,False,105.2782827603756,,
mp-1421498,AlFeO3,5,Al1 Fe1 O3,3.801023,3.801023,3.801023,90.0,90.0,90.0,cubic,Pm-3m,4.4499198,-6.574422203999999,-1.162526192999999,1.4042949875000001,False,3.955828732210649,0.0,False,54.91632829150119,,
mp-21216,AlFeO3,40,Al1 Fe1 O3,5.044116,8.669205999999999,9.376979,90.0,90.0,90.0,ortho,Pna2_1,40.0036148,-7.9347613565,-2.5228653455,0.043955834999999006,False,4.238396948650082,1.9962,False,410.0410451498143,,
mp-776154,AlFeO3,20,Al1 Fe1 O3,4.868112000408064,5.121179000426171,7.339769000001363,89.99993521094117,89.99996084795562,89.99852010618645,ortho,Pnma,0.0,-7.898401108,-2.486505096999999,0.08031608349999901,False,4.748823793892831,2.1089,False,182.98391243946458,,
mp-756686,AlGaO3,20,Al1 Ga1 O3,4.889231,5.009529,7.448018,90.0,90.0,90.0,ortho,Pnma,5.9600000000000005e-05,-7.063751335000001,-2.740240361500001,0.107533476999998,False,5.268750946247227,3.0761,True,182.42240177281883,,
mp-772187,AlGaO3,40,Al1 Ga1 O3,4.995092,8.625028,9.159761,90.0,90.0,90.0,ortho,Pna2_1,0.0012291,-7.14254157675,-2.81903060325,0.028743235249999003,False,4.871107205336525,3.4263999999999992,False,394.62822780999744,,
mp-772898,AlGaO3,40,Al1 Ga1 O3,5.001676,8.601477,9.277844,90.0,90.0,90.0,ortho,Pna2_1,4.55e-05,-7.143614212,-2.820103238499999,0.027670599999999,False,4.815930171239055,3.5313,True,399.14955897707586,,
mp-1178550,AlInO3,20,Al1 In1 O3,5.119892,5.296575,7.483319,90.0,90.0,90.0,ortho,Pnma,4.9600000000000006e-05,-6.9170019495,-2.647275431833333,0.063033765999999,False,6.212264483894981,0.0,False,202.9318362183001,,
mp-1183160,AlInO3,5,Al1 In1 O3,3.714679,3.714679,3.714679,90.0,90.0,90.0,cubic,Pm-3m,0.0418222,-6.512231168,-2.2425046503333332,0.46780454750000006,False,6.14860026112864,0.0,False,51.258261443683864,,
mp-754157,AlInO3,10,Al1 In1 O3,3.2838203971112674,3.2838203971112674,12.023484,90.0,90.0,120.0000080006414,hex_,P6_3/mmc,0.0001857,-6.945375648,-2.675649130333332,0.034660067499999,False,5.613715616053324,2.162,False,112.28447654040943,,
mp-504482,AlInS3,30,Al1 In1 S3,6.771139126183718,6.77022780444037,17.969644510061116,89.99989249809737,90.00029741116956,120.00207047236495,hex_,P6_1,0.0,-11.685050144666667,-1.001912953354167,0.0,True,3.323848829280726,2.081299999999999,False,713.3884528706352,,
mp-862787,AlInSe3,30,Al1 In1 Se3,7.074358422139744,7.068211915921219,18.843961870416795,89.99924068480195,90.0004646522658,120.05817094237199,hex_,P6_1,0.0,-15.312994939,-0.8639210584375001,0.0,True,4.626233890351229,1.6333000000000002,True,815.5387502722513,,
mp-1183133,AlIrO3,5,Al1 Ir1 O3,3.664087,3.664087,3.664087,90.0,90.0,90.0,cubic,Pm-3m,0.0371911,-6.686330656,-1.200752050999999,1.079925231749994,False,9.019509478935857,0.0,False,49.1923229250551,,
mp-1246835,AlMoN3,20,Al1 Mo1 N3,11.904264343986403,5.497726543199561,8.683642902820969,119.80524768513227,112.85014577844065,114.30030878111597,tri,P-1,0.0006881999999990001,-8.572850048,-0.651638212999999,0.20413019479999903,False,3.683221138552952,1.4508,False,297.44837391102067,,
mp-1248370,AlMoO3,30,Al1 Mo1 O3,5.546971423156965,5.546971423156965,12.040976,90.0,90.0,119.99999311991611,hex_,P6_3cm,6.007178,-8.046364926,-2.159343135000001,0.46363220374999803,False,5.307479901573396,0.734799999999999,False,320.8516001512004,,
mp-1373731,AlMoO3,20,Al1 Mo1 O3,5.194591,5.221372,8.205346,90.0,90.0,90.0,ortho,Pnma,11.9998539,-8.3337379745,-2.4467161835,0.17625915524999902,False,5.101153769802972,1.4177,False,222.55271337121226,,
mp-1389151,AlMoO3,10,Al1 Mo1 O3,3.263100437265761,3.263100437265761,12.403619,90.0,90.0,120.00000886557731,hex_,P6_3/mmc,4.3080751,-7.929805426,-2.042783635,0.5801917037499991,False,4.962853092618609,0.0,False,114.37731397711198,,
mp-1433892,AlMoO3,5,Al1 Mo1 O3,4.007721,4.007721,4.007721,90.0,90.0,90.0,cubic,Pm-3m,1.1351509,-7.2902197,-1.403197909,1.219777429749999,False,4.409089114959139,0.0,False,64.37132382637047,,
mp-1207084,AlNi3C,5,Al1 Ni3 C1,3.76114,3.76114,3.76114,90.0,90.0,90.0,cubic,Pm-3m,0.0032064,-6.244299253999999,-0.18136898149999903,0.165907390499999,False,6.712361824755088,0.0,False,53.20574125296955,,
mp-1228852,AlNi3Sb,5,Al1 Ni3 Sb1,4.119012787937056,4.119012787937056,4.938456,90.0,90.0,119.99111412449864,hex_,P-6m2,0.0008049999999990001,-13.887165876999997,-0.21045276899999601,0.201821444499998,False,7.432710255899237,0.0,False,72.56830524210673,,
mp-1183176,AlNiO3,5,Al1 Ni1 O3,3.657863,3.657863,3.657863,90.0,90.0,90.0,cubic,Pm-3m,2.9995203,-6.260375212,-1.386456107,0.8197046213333331,False,4.53535133823537,0.0,False,48.94206694176443,,
mp-1333178,AlNiO3,30,Al1 Ni1 O3,5.4107383799930675,5.4107383799930675,11.029357,90.0,90.0,120.00000464634157,hex_,P6_3cm,2.3655208,-6.720091479333333,-1.846172374333333,0.359988354,False,4.762671379910232,0.0,False,279.6365120675449,,
mp-1376903,AlNiO3,20,Al1 Ni1 O3,4.563563002120821,4.8811480487610694,8.004403085971182,89.98369007659764,90.00054051558257,90.00336501046363,ortho,Pnma,4.0001229,-6.886995670499999,-2.013076565499999,0.19308416283333402,False,4.979643714706197,0.0,False,178.30148622464873,,
mp-1400395,AlNiO3,10,Al1 Ni1 O3,3.110613354492808,3.110613354492808,11.1539,90.0,90.0,119.99998627074193,hex_,P6_3/mmc,0.8454778,-6.709563836000001,-1.835644731,0.370515997333332,False,4.749782638649847,0.0,False,93.4651059583781,,
mp-1416557,AlNiO3,5,Al1 Ni1 O3,3.659524,3.659524,3.659524,90.0,90.0,90.0,cubic,Pm-3m,0.8946598,-5.768405216,-0.8944861109999991,1.311674617333333,False,4.529178568321998,0.0,False,49.00876957089664,,
mp-1228805,AlOF3,5,Al1 O1 F3,3.965354999999999,3.965354999999999,3.555823,90.0,90.0,90.0,tet,P4/mmm,0.0011175,-5.019368786,-2.1337740385,0.9625217639999991,False,2.969212059333338,0.0,False,55.91190406641605,,
mp-1183154,AlPbO3,5,Al1 Pb1 O3,3.83448,3.83448,3.83448,90.0,90.0,90.0,cubic,Pm-3m,0.0325802,-6.651739886,-2.191318702999999,0.22422391950001302,False,8.311042316450266,0.0,False,56.3792677148114,,
mp-1178574,AlPdO3,10,Al1 Pd1 O3,3.2199459698501154,3.2199459698501154,11.864006,90.0,90.0,119.99999938051745,hex_,P6_3/mmc,1.99993,-6.726789122,-1.9729209909999992,0.116577814499999,False,5.655312254591946,0.0,False,106.52686856388705,,
mp-776116,AlPdO3,20,Al1 Pd1 O3,6.631048319798763,6.631048319798763,5.344552370390808,81.56858530989365,98.43141469010637,92.49529873295494,mono,C2/c,1.0257177,-6.687652707000001,-1.933784576,0.15571422949999802,False,5.241057626870635,0.0,False,229.89356275876952,,
mp-10040,AlPt3C,5,Al1 Pt3 C1,4.18515,4.18515,4.18515,90.0,90.0,90.0,cubic,Pm-3m,2.11e-05,-6.025705158,0.21182309850000003,0.7658357210000011,False,14.140688509233518,0.0,False,73.3049133087409,"{'voigt': 206.681, 'reuss': 206.681, 'vrh': 206.681}","{'voigt': 17.998, 'reuss': -21.571, 'vrh': -1.786}"
mp-1178547,AlRhO3,10,Al1 Rh1 O3,3.1171264839879127,3.1171264839879127,11.75262546,90.0,90.0,119.99999838668106,hex_,P6_3/mmc,0.0,-7.413761879000001,-2.223008536,0.038796595749999004,False,5.973716649319428,1.7659,False,98.89501139978404,,
mp-1079481,AlSBr3,10,Al1 S1 Br3,7.934782185769815,7.934782185769815,6.968014,90.0,90.0,120.00000154893125,trig,P-3m1,3.9953167,-3.411953277,-0.852998276499999,0.36144195300000004,False,2.611498380017442,0.147899999999999,False,379.93531117741725,,
mp-1183134,AlSbO3,5,Al1 Sb1 O3,3.753959,3.753959,3.753959,90.0,90.0,90.0,cubic,Pm-3m,4.27e-05,-6.813236745999999,-2.269544728999999,0.319599526000004,False,6.175506915545649,1.1346,True,52.901571703463354,,
mp-1261047,AlSbO3,20,Al1 Sb1 O3,5.503217171643783,5.118104500912325,11.530310702532695,90.04020736796197,89.91727263660918,90.07938599169421,mono,P2_1,0.0012119,-7.070983868499999,-2.527291851499999,0.061852403500004004,False,4.02379034214076,3.9107000000000003,False,324.7624693329945,,
mp-1371447,AlSbO3,20,Al1 Sb1 O3,5.259396,5.351299,9.212671,90.0,90.0,90.0,ortho,Pnma,2.1700000000000002e-05,-6.792968174499999,-2.249276157499999,0.339868097500004,False,5.039883847069207,0.0,False,259.2869453433543,,
mp-1374707,AlSbO3,30,Al1 Sb1 O3,5.679463910037988,5.679463910037988,13.101949,90.0,90.0,119.99999895204218,hex_,P6_3cm,0.0001315,-6.726732407,-2.18304039,0.406103865000003,False,5.355637929534241,1.2462,False,366.00012121400067,,
mp-1384267,AlSbO3,10,Al1 Sb1 O3,3.5164441429068654,3.5164441429068654,12.703106,90.0,90.0,120.00000268869395,hex_,P6_3/mmc,0.0002696,-6.330808508,-1.787116490999999,0.8020277640000041,False,4.803117319471719,0.0,False,136.03416288565865,,
mp-1421511,AlSbO3,5,Al1 Sb1 O3,4.051755,4.051755,4.051755,90.0,90.0,90.0,cubic,Pm-3m,0.011168899999999002,-5.814324374,-1.270632357,1.3185118980000041,False,4.911471828166962,0.0,False,66.5165215902092,,
mp-1183132,AlSiO3,5,Al1 Si1 O3,3.559018,3.559018,3.559018,90.0,90.0,90.0,cubic,Pm-3m,0.0022355,-6.957105078,-2.154149702999999,1.038270889333327,False,3.796389442753493,0.0,False,45.080689872433354,,
mp-5168,AlSiP3,20,Al1 Si1 P3,5.89959,6.142514,9.906489,90.0,90.0,90.0,ortho,Pnma,0.0019417999999990002,-8.87552841225,-0.373110040035714,0.007223912499998,False,2.738096782020926,0.288599999999999,False,358.99446069631836,,
mp-31220,AlSiTe3,10,Al1 Si1 Te3,6.889315470006023,6.8893159797924435,7.41726321,90.0,90.0,119.99999048898863,trig,P-31m,0.0,-18.683889487000002,-0.332382315999998,0.0,True,4.76974110495312,1.2504,False,304.87831837107495,,
mp-1248301,AlSnO3,30,Al1 Sn1 O3,5.768707415420286,5.768707415420286,12.34695,90.0,90.0,119.99999329564139,hex_,P6_3cm,0.320990599999999,-6.761913550666667,-2.242107410666667,0.429956209458329,False,5.423249508586171,0.0,False,355.83394483580383,,
mp-1340379,AlSnO3,20,Al1 Sn1 O3,5.216532,5.317443,10.201130890990125,64.73593708971856,90.0,90.0,mono,P2_1/c,0.0049908,-6.956433518,-2.436627378,0.23543624212499603,False,5.027428680722427,0.0,False,255.89970394060344,,
mp-1406914,AlSnO3,10,Al1 Sn1 O3,3.43220772367539,3.43220772367539,12.470372,90.0,90.0,119.99999467354813,hex_,P6_3/mmc,0.006625,-6.533496764000001,-2.013690624,0.658372996124995,False,5.056249704746504,0.0,False,127.22052767406466,,
mp-1426094,AlSnO3,5,Al1 Sn1 O3,4.036563,4.036563,4.036563,90.0,90.0,90.0,cubic,Pm-3m,0.0030615,-5.873238904,-1.353432764,1.318630856124996,False,4.890131134048122,0.0,False,65.77111511498312,,
mp-768539,AlTlO3,20,Al1 Tl1 O3,5.25126,5.360468,7.612391,90.0,90.0,90.0,ortho,Pnma,0.001243599999999,-6.3803607985,-2.188174606166668,0.075319551499999,False,8.659458159188336,1.208199999999999,True,214.28280191741933,,
mp-1178549,AlVO3,20,Al1 V1 O3,4.881115204855291,9.44892760204783,4.881240366042364,75.04115013526125,119.99756213503001,104.9545990199866,trig,R-3,0.0009134,-8.495406463,-2.96073348,0.019815870624997,False,4.493987813890738,1.569,False,186.11277526267332,,
mp-1183128,AlVO3,5,Al1 V1 O3,3.640495,3.640495,3.640495,90.0,90.0,90.0,cubic,Pm-3m,1.998696799999999,-7.805885834,-2.271212851,0.709336499624997,False,4.333779068004552,0.0,False,48.24822233179429,,
mp-1248251,AlVO3,20,Al1 V1 O3,5.036054,5.052761,7.862989,90.0,90.0,90.0,ortho,Pnma,7.9999746,-8.363604847500001,-2.8289318645000012,0.151617486124996,False,4.18024054354719,1.679199999999999,False,200.08143917242444,,
mp-1384488,AlVO3,10,Al1 V1 O3,3.177693368274856,3.177693368274856,12.057972,90.0,90.0,119.99998684750364,hex_,P6_3/mmc,4.0006632,-8.18761932,-2.652946337,0.32760301362499705,False,3.965967440785815,0.0,False,105.4457148889399,,
mp-1395974,AlVO3,5,Al1 V1 O3,3.822983,3.822983,3.822983,90.0,90.0,90.0,cubic,Pm-3m,1.0714845,-7.286648706000001,-1.751975723000001,1.2285736276249961,False,3.742320545725786,0.0,False,55.87365738853553,,
mp-756082,AlVO3,20,Al1 V1 O3,5.057769000057832,5.2336910001059485,6.978992000065626,90.00048713712131,89.99993317735479,89.99945443438293,ortho,Pnma,7.9961203,-8.4287792535,-2.894106270500001,0.086443080124997,False,4.527394166218192,0.0,False,184.73950209166097,,
mp-765647,AlVO3,40,Al1 V1 O3,13.213679520845659,13.213679520845659,5.837209208276503,77.30273420799988,77.30273420799988,25.710582579784294,mono,Cm,16.0001087,-8.4264897375,-2.8918167545,0.08873259612499601,False,3.883271181455361,1.1677,True,430.7649427287126,,
mp-802021,AlVO3,40,Al1 V1 O3,5.83721,5.879806871499862,13.213206355832675,102.84629517992106,102.68481071224087,90.05662530015469,tri,P1,15.999242,-6.431849764000001,-0.8971767810000001,2.083372569624996,False,3.88327316373461,0.0,False,430.76472283781874,,
mp-1246403,AlWN3,20,Al1 W1 N3,6.041277347598354,5.536363467749024,11.22075316378798,96.04980210233035,114.79215552025448,92.22125818037671,tri,P-1,0.0001069,-17.727155352125,-0.629926407374998,0.32059491900000103,False,4.977853285650076,1.5971000000000002,False,337.3770936711151,,
mp-1046804,AlWO3,20,Al1 W1 O3,4.870761,5.936013,8.690316,90.0,90.0,90.0,ortho,Pnma,12.0013923,-8.653441592,-2.343923776999999,0.285851663249996,False,6.8419398364679544,0.8598999999999991,True,251.26224282870476,,
mp-1251647,AlWO3,30,Al1 W1 O3,5.603850468521978,5.603850468521978,11.993558,90.0,90.0,120.0000055314046,hex_,P6_3cm,5.990813,-8.391159648666667,-2.081641833666666,0.548133606583329,False,7.905803552138625,0.5902000000000001,False,326.1757904694498,,
mp-1400236,AlWO3,10,Al1 W1 O3,3.368787144397966,3.368787144397966,12.216701,90.0,90.0,119.99998319686733,hex_,P6_3/mmc,4.634897,-8.202397247,-1.892879432,0.736896008249996,False,7.158873612223846,0.0,False,120.06924844116422,,
mp-1417649,AlWO3,5,Al1 W1 O3,3.94423652,3.94423652,3.94423652,90.0,90.0,90.0,cubic,Pm-3m,0.0003073,-7.760853983999999,-1.451336168999998,1.178439271249997,False,7.004185538557308,0.0,False,61.36049434821571,,
mp-755240,AsAuO3,20,As1 Au1 O3,8.36058177303386,8.36058177303386,5.171513116006281,78.34997645882345,78.34997645882345,80.95886440639353,mono,C2/c,0.001227099999999,-5.632816046,-1.0752385365000001,0.11758776333333701,False,6.173253171712357,0.357699999999999,False,344.1840454762892,,
mp-27274,AsCF3,40,As1 C1 F3,10.713548,10.713548,6.487277,90.0,90.0,90.0,tet,P4_2/nmc,3.91e-05,-5.41354973875,-1.486904753249999,0.49251551625000006,False,2.56775635979426,3.3193,True,744.6103725149252,,
mp-29863,AsCl3O,20,As1 Cl3 O1,6.35824603,8.27020354195825,10.388061720647263,113.03358663845601,90.0,90.0,mono,P2_1/c,0.0,-4.188813654999999,-1.156074951499999,0.0,True,2.606670690721858,2.5284,False,502.69663632597803,,
mp-1214882,AuI3N,20,Au1 I3 N1,10.079424,7.625739,12.790862916056172,54.374842238475956,90.0,90.0,mono,P2_1/c,0.0,-2.2861935195000003,0.9506459985000001,1.13957598175,False,4.9178536772290045,0.0,False,799.1444318204444,,
mp-1189694,AuNCl3,20,Au1 N1 Cl3,11.143758,6.153686,9.884847283669131,53.28704614295773,90.0,90.0,mono,P2_1/c,3.9995076,-14.88213981975,0.7520656830000001,1.010642597499998,False,3.8788832031306573,0.0,False,543.3962325465467,,
mp-1183212,BAuO3,5,B1 Au1 O3,3.49667,3.49667,3.49667,90.0,90.0,90.0,cubic,Pm-3m,1.9985059,-5.260162976,-0.30073161883333305,1.327223233666666,False,9.934466602061132,0.0,False,42.75273889652396,,
mp-1183221,BIrO3,5,B1 Ir1 O3,3.415662,3.415662,3.415662,90.0,90.0,90.0,cubic,Pm-3m,0.0074702,-6.365849548,-0.293507754833333,1.6729221789166662,False,10.460284216710495,0.0,False,39.84966404394991,,
mp-1246423,BMoN3,20,B1 Mo1 N3,10.231831483368262,5.675402438181894,8.67290833930147,121.82705256775746,108.54570389946977,110.67168409958416,tri,P-1,0.000264099999999,-8.935687886,-0.42771286283333304,0.38113039279999905,False,3.192599605992423,1.0201,False,309.5160734435566,,
mp-984553,BOsO3,5,B1 Os1 O3,3.407419,3.407419,3.407419,90.0,90.0,90.0,cubic,Pm-3m,0.0104592,-6.7745640640000016,-0.22443562083333202,1.7791229256666612,False,10.45298164634174,0.0,False,39.56185275227554,"{'voigt': 286.217, 'reuss': 286.217, 'vrh': 286.217}","{'voigt': 106.039, 'reuss': 13.921, 'vrh': 59.98}"
mp-984554,BPbO3,5,B1 Pb1 O3,3.565976,3.565976,3.565976,90.0,90.0,90.0,cubic,Pm-3m,2.13e-05,-6.110985154,-1.063800782833333,1.079543921428576,False,9.741156187118827,0.0,False,45.34560992453003,"{'voigt': 205.691, 'reuss': 205.691, 'vrh': 205.691}","{'voigt': 94.71, 'reuss': -6.119, 'vrh': 44.295}"
mp-1183242,BPdO3,5,B1 Pd1 O3,3.428706,3.428706,3.428706,90.0,90.0,90.0,cubic,Pm-3m,1.7470208,-5.8971810520000005,-0.5565497328333321,1.218701723666666,False,6.806833934712135,0.0,False,40.30795288597972,,
